ID,review_dates,name,review_ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
1601,2023-11-16,Colloidal_silver,5,"I have used this product for over five years. however, I was buying it from a different vender. I am very happy that I looked for this product on Amazon, due to its price and size. It was much better here then from said other vender. The product itself is as has always been a very good product and one I plan on continuing on using.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1602,2023-11-15,Colloidal_silver,5,I like this silver. Works well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1603,2023-11-15,Colloidal_silver,5,I got this for me and hubby and I started giving it to my kids also,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1604,2023-11-15,Colloidal_silver,5,It works well for me.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1605,2023-11-12,Colloidal_silver,5,"Great product, use it everyday in my opinion to see results",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1606,2023-11-09,Colloidal_silver,5,I've used colloidal silver for years & only this brand! Great product!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1607,2023-11-08,Colloidal_silver,5,"This arrived within two days of ordering and there were no issues with breakage or leaking.

As others have said, this tastes like water. This is true. It doesn't have a scent, either.

I ordered this for the health benefits I've read about. Fingers crossed🤞",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1608,2023-11-06,Colloidal_silver,5,This silver is a great product!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1609,2023-11-05,Colloidal_silver,5,I take this all winter long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1610,2023-11-03,Colloidal_silver,5,Love the product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1611,2023-10-31,Colloidal_silver,5,I have no complaints about this product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1612,2023-10-28,Colloidal_silver,5,Immune system refresher.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1613,2023-10-27,Colloidal_silver,5,Good product will buy again!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1614,2023-10-26,Colloidal_silver,5,Item arrived as advertised and fast.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1615,2023-10-25,Colloidal_silver,5,Easy to use dropper for measuring. Works as Intended.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1616,2023-10-24,Colloidal_silver,1,I have yet to see or feel any difference with this. Ingested or directly applied onto my skin. Used for molluscum.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1617,2023-10-23,Colloidal_silver,5,Great product. Great company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1618,2023-10-21,Colloidal_silver,1,"This is poison!! and a snake oil scam! There is NO scientific or clinical evidence whatsoever that ingesting colloidal silver solution orally can benefit your health. Silver has no known functions or benefits to the human body when taken by mouth, and it is not an essential mineral. In fact taking silver solution in the long run can have serious side effects, it can permanently turn your skin into a bluish tint and can also damage your kidneys and liver, and can alter brain function. Do your research and be informed!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1619,2023-10-20,Colloidal_silver,5,"Have not used it and looking to
use it because of a neighbor been using it for three years .
And very pleased with it.
Talk with ur Medical Team first.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1620,2023-10-16,Colloidal_silver,5,It works extremely well as an immunity booster.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1621,2023-10-15,Colloidal_silver,5,love love love this stuff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1622,2023-10-09,Colloidal_silver,1,"Sounds strange, but it caused nightmares",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1623,2023-10-08,Colloidal_silver,2,"Unfortunately I bought this before doing research, read the reviews and did research. Yes, totally my fault. Learn from my mistake and do research on this product outside of this site. One thing I found out is it can cause your skin to turn a different color...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1624,2023-10-08,Colloidal_silver,5,Works like advertised. Thank you for a great product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1625,2023-10-07,Colloidal_silver,5,"Live this product for just about everything! Scrapes, infection, rashes - everything!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1626,2023-10-07,Colloidal_silver,2,"For staph, I took a whole bunch 2x 3x recommended dosage of the 500 ppm with intermittent fasting but still got severe cellulitis (moderate now) with fever which is life threatening. Taken with antibiotics actually helps synergize the effects. But you can't trust hippie holistic-care cause they haven't figured out an effective regimen for 500 ppm vs 10,000 pm for specific illnesses. Lesson learned!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1627,2023-10-07,Colloidal_silver,5,"I use for overall health
Spray in throat and under tongue to keep immunity strong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1628,2023-10-06,Colloidal_silver,5,"I have been using this Sovereign Silver for many years. You really can't prove what it may have prevented, but my Doctor takes it every day and that's good enough for me.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1629,2023-10-06,Colloidal_silver,5,I thought this was fake. But I feel fresh and so much better.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1630,2023-09-30,Colloidal_silver,5,"Taste just fine, no bitterness or anything else.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1631,2023-09-30,Colloidal_silver,1,Snake oil.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1632,2023-09-25,Colloidal_silver,5,"I bought this because my daughter had pink eye
I saw several videos this helps with pink I bought it put a few drops in her eye and the next day her pink eye was gone! I couldn’t believe it",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1633,2023-09-25,Colloidal_silver,5,This is my 3rd time buying this product. Will purchase again.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1634,2023-09-24,Colloidal_silver,5,Works well in the nebulizers we have for our children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1635,2023-09-24,Colloidal_silver,5,"This stuff is amazing and I use it for my whole family. I out and stopped using it for a while, and everyone in the house got a cold.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1636,2023-09-23,Colloidal_silver,5,I love this product and I wanted to share with a friend.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1637,2023-09-22,Colloidal_silver,5,This really works!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1638,2023-09-22,Colloidal_silver,3,I love the product itself but it was supposed to be delivered in 2 days. It's now 10 days later & it's still not here. I've requested a refund.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1639,2023-09-21,Colloidal_silver,5,Cleared my pink eye in two days,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1640,2023-09-20,Colloidal_silver,5,Already bought 2nd bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1641,2023-09-19,Colloidal_silver,5,"Arrived on time, will order again",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1642,2023-09-18,Colloidal_silver,5,stitches healing on my dogs leg.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1643,2023-09-17,Colloidal_silver,5,I was recommended by another person on a Facebook group to try this for discoloration. I’ve been applying it to my face and hands daily and seeing spots lighten up and some disappear after only a week of use! I’ll continue to use and hope all discoloration is gone.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1644,2023-09-17,Colloidal_silver,5,"This liquid is good on skin irritations, cut, etc, and does not burn. Cool and soothing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1645,2023-09-14,Colloidal_silver,3,If you have pink eye just go to the doctor. I’m not sure if this works for anything else but I used this for a week with no results. My eyes were completely red and constantly running. Finally went to the doctor and began using the prescribed eye drops. Eyes started clearing up the next day.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1646,2023-09-13,Colloidal_silver,1,No difference than before I started using it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1647,2023-09-12,Colloidal_silver,1,Brought product to use for neuropathy. My Heart rate kept escalating while using Sovereign Silver. Today I almost ended up at the Hospital. My heart rate was doubled 148 beats per minute! Be very careful. I don't have any other pre-existing conditions. I had to throw out the bottle and I hadn't been on it for more than a couple days. I also used no more than one tsp twice per day.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1648,2023-09-11,Colloidal_silver,5,Outstanding natural antibiotic & antiviral. Has been used for centuries. FOLLOW THE DIRECTIONS. Don't over use.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1649,2023-09-10,Colloidal_silver,4,Different taste but not bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1650,2023-09-09,Colloidal_silver,1,"Love this product, I just hate how Amazon drivers throw stuff so careless! And Amazon does not offer a refund so keep an eye out for your package when it comes!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1651,2023-09-08,Colloidal_silver,5,"Cheaper than our local health food store, same brand and quality!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1652,2023-09-08,Colloidal_silver,5,I love my new energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1653,2023-09-06,Colloidal_silver,5,"Get some
Use it daily it is amazing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1654,2023-12-28,Melatonin,5,I have tried many other brands and always come back to this one! Dissolve under tongue and feel sleepy around 25 minutes later. Tastes fine and I highly recommend. Side note… have had occasions where I needed to change course and stay awake and was able to push through without a ton of drowsiness. Conclusion when you start to feel sleepy shut it down and let it do its job.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1655,2023-12-02,Melatonin,5,"The strawberry flavor, fast dissolving tablet is ideal for me. As a senior, it's vital that any sleep aid does not have side effects, as prescription meds may, that would put me at risk of falling when I need to get up to go to the bathroom in the middle of the night.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1657,2023-12-11,Melatonin,5,"I've been taking these dissolvable melatonin tablets for about a year now and I love them! They dissolve fast and taste great. I usually take one about an hour before bedtime, and sleep so much better than I used to. I was a very restless sleeper that would sometimes take hours to fall asleep, but thanks to melatonin I fall asleep easily and get a good restful night's sleep. My one small issue with them is that I wake up a little groggier than usual, but I can usually shake that off after a few minutes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1658,2024-01-12,Melatonin,5,"I have a hard time sleeping so I take these pretty regularly. This was my second bottle. For me, it takes a while to kick in so I have to plan ahead and take it so I can be tired at the time I want to go to sleep. Its a good value and the tablets dissolve fast.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1660,2023-12-25,Melatonin,5,"I slept like a baby. Great taste, they dissolve in your mouth so no swallowing pills. Brings a lot of them for the price!! Worth it!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1662,2023-12-02,Melatonin,5,I break this in half and is all that I need whenever I can’t fall asleep. Sometimes I give like 1.25mg of it to my kids when they won’t sleep either and works like a charm. I didn’t have any side effects like headache etc as they said about taking melatonin.. this is the first I ever took this supplement and The first night I had half of the tablet it worked immediately.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1663,2023-11-29,Melatonin,5,"My go-to solution for fast and efficient sleep aid. The quick-dissolve feature lives up to its name, providing a swift and effective way to prepare for a restful night. One of the standout features for me is the strawberry flavor. It is pleasant for adults, but it's also for kids. The enjoyable taste eliminates the struggle of convincing little ones to take it, turning bedtime into a smoother and more enjoyable routine.
.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1664,2024-01-04,Melatonin,5,"I originally purchased these because I wanted a dissolving pill that did not contain red-40 in the ingredients. I have found a few other brands that don't have red-40 but this one is the best tasting one I have tried so far. (it's a bit more expensive, but I think its worth it)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1665,2024-01-13,Melatonin,5,"These melt in your mouth and are absorbed through the membranes in your mouth. I break them in half, and use as needed. The flavor is good.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1666,2024-01-05,Melatonin,5,This always helps me fall asleep. It tastes good too,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1667,2024-01-06,Melatonin,5,Helps me sleep like a baby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1668,2024-01-06,Melatonin,4,Taste is okay no after effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1669,2024-01-05,Melatonin,5,Sleeping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1670,2023-11-27,Melatonin,5,"This 5mg dosage of melatonin is perfect for me and Natrol is a high-quality brand I've been using for years.

It's not always easy to find 5mg melatonin. 10mg is a little too much for me and I wake up a little groggy. This dosage, brand and price point is perfect for me and I'll definitely re-order!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1671,2023-12-14,Melatonin,5,Hubby didn't want to take sleep meds because he's taking plenty of meds already. His sleep specialist suggested using these instead and they've been working quite well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1672,2023-11-11,Melatonin,5,"It’s melting while still in my mouth, that’s how I know it will be absorbed fast. And like many melatonin users I confirm, melatonin is not going to make you fall asleep faster. But the safe nightly routine will. After I’m already in bed and ready to spend 20 mins on my phone, I pop one or two in and bam, brain is signaled. I will be far calmer and ready to switch off for the day.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1673,2023-12-14,Melatonin,5,Seamless order and delivery - already knew the product is fantastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1674,2023-12-10,Melatonin,5,I Have Forgotten Hiw Much I Missed These!! They Work Exceptionally Well!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1675,2023-12-16,Melatonin,5,Love this dosage and flavor.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1676,2023-12-15,Melatonin,5,Came in great condition. Works well.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1677,2023-12-06,Melatonin,5,This is the best brand I’ve tried. I have one every night and it works pretty fast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1678,2023-12-10,Melatonin,5,works like other melatonin and cost less than most melatonin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1679,2023-12-13,Melatonin,5,Justo lo que pedí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1680,2023-12-13,Melatonin,5,"Good flavor, nice size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1681,2023-10-27,Melatonin,5,"I get these Melatonin 5mg Strawberry-Flavored Supplements for Restful Sleep via Amazon’s Sub/Save every other month & am really happy with them. The quality is really good. They work really well for my family & me plus they taste really good. Strawberry is my favorite fruit so I have No problem taking these. Am happy with the results too. They have helped us with drifting off &/or staying asleep. Important when you have issues with sleeping.

Recommend…👍🏻

❤️‍🔥Shalom…",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1682,2023-12-01,Melatonin,5,The best there is for fast acting dissolvable melatonin in the market!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1683,2023-11-05,Melatonin,4,I like this brand better than others. I feel as if this brand works better. The dissolve and taste good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1684,2023-12-05,Melatonin,5,good product ssolves easily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1685,2023-11-25,Melatonin,5,I like the strawberry taste.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1686,2023-10-16,Melatonin,5,Puts me to sleep in less than a hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1687,2023-08-30,Melatonin,4,Beware of this product as it contains xylitol which is fatal even in small amounts to dogs and can be toxic to cats as well. I will no longer be buying this brand in the future but will opt for something unsweetened or differently sweetened. Every time I take one I worry my curious dog is going to to gobble one up if I drop it. Not worth the worry. There are so many other sugar alcohols—or even a small amount of real sugar—that could be used instead. Not sure why xylitol.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1688,2023-11-27,Melatonin,5,Night time sleep helper!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1689,2023-10-14,Melatonin,5,Love the quick dissolve and better priced here than Walmart.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1690,2023-10-01,Melatonin,4,"I’ve been buying this brand melatonin product for quite awhile. It’s a good product, but every once in a while I get a bottle that has a more than acceptable amount that is broken into small pieces. Fortunately, it doesn’t happen too often.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1691,2023-09-07,Melatonin,4,"I've ordered this product 12 times going back several years. The bottle I just received seems to have a new formulation. It dissolves much more slowly and the flavor is reduced. I'm not sure I like it, but it's not the end of the world. I've tried competitors and I really disliked their flavor, so I'll probably stick with this one.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1692,2023-11-12,Melatonin,5,Buenísima y eficaz para adultos ayuda a conciliar sueño más rápido.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1693,2023-10-09,Melatonin,5,I love this product. Peaceful night sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1694,2023-09-18,Melatonin,4,Works very well for myself and my 9yo however they hate the taste so much they won’t take it as often as past ones I have purchased,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1695,2024-01-10,Melatonin,3,"Puts me to sleep pretty quickly, but wears off after about 4 hours. Actually wakes me up when it does.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1696,2023-10-30,Melatonin,5,I have used this for years. It also helps me tell which of 13 medications are which. A few look identical. Will buy again.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1697,2023-11-09,Melatonin,5,Helps me sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1698,2023-11-09,Melatonin,5,Perfect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1699,2023-09-02,Melatonin,4,Really like the way that melt in your mouth and they don't taste icky or leave your mouth chalky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1700,2023-09-18,Melatonin,4,Label has no USP.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1701,2023-10-23,Melatonin,5,This product is perfect if you have trouble sleeping. No grogginess in the morning.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1702,2023-09-12,Melatonin,5,I love this product and have used for a very long time to help me get to sleep . The taste is nice and my grandchildren will even take a small portion of 1 tablet so the taste is kid approved as well & it helps them off to sleep fairly quickly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
