ID,dates,name,ratings,reviews,Blood and lymphatic system disorders,Cardiac disorders,Congenital familial and genetic disorders,Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,Injury poisoning and procedural complications,Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,Neoplasms benign malignant and unspecified (incl cysts and polyps),Nervous system disorders,Pregnancy puerperium and perinatal conditions,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,Respiratory thoracic and mediastinal disorders,Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders,Product issues,Positive effects,Correct review,Incorrect review,Incompatibility
714,2014-01-12,Krill_oil,5.0,diagnos arthriti call fibromyalgia constant pain throughout bodi tri omega product find terribl aftertast heard super krill thought would tri feel great pain subsid consider aftertast would highli recommend product anyon deal joint muscl pain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
257,2014-01-15,Vitamin_D,5.0,major us studi show pregnant women take 100000 iu vitamin throughout entir preganc suffer nil side effect foetu child born counteract level calcium reduct take high dose vitamin supplemnt vitamin k2 eg everi 10000 iu vitamin take 2000 mcg vitamin k2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
583,2014-01-23,Colloidal_silver,5.0,sovereign silver thing help lung respitori problemi use neubliz instead duo nebgot rid horribl stuff satisfiedalso took oral ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
713,2014-01-24,Krill_oil,5.0,2 year cho went 250 180,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
712,2014-01-26,Krill_oil,5.0,happi say cholesterol decreas 30 point three month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
711,2014-01-26,Krill_oil,2.7,third month dont feel say notic chang decid give tri ive start menopaus arthriti cramp circul problemsalthough im overweight gain two stone last four year exercis level declin due pain joint pm problemsi also depress finish third month supplement review situat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
710,2014-01-28,Krill_oil,1.0,taken 2 tablet take took one breakfast day one got bad indigest day twoi think warn might happen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
582,2014-01-30,Colloidal_silver,4.0,read 5 star review everi singl review thought would tri see 4 star review would make never use product doubt seem good true essenti chemic bodi magnesium exampl antibacteri properti,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
581,2014-01-31,Colloidal_silver,5.0,use colloid silver anti fungal treatment clear athlet foot matter day oppos tinactin lotrimin usual take week depend earli catch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
849,2014-01-31,Melatonin,3.7,melatonin help fall asleeop dont stay asleep night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
898,2014-01-31,Melatonin,3.7,melatonin help fall asleeop dont stay asleep night,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,2014-02-02,Folic_acid,5.0,eyefol global healthcar focu miracl,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
897,2014-02-06,Melatonin,5.0,way adhd son would go sleep without brand howev son prefer trader joe brand melatonin say feel well rest awak instead hungov agre brand melatonin tri seem opposit effect ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
848,2014-02-06,Melatonin,5.0,way adhd son would go sleep without brand howev son prefer trader joe brand melatonin say feel well rest awak instead hungov agre brand melatonin tri seem opposit effect ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103,2014-02-11,Folic_acid,2.3,1 400mcg pill day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
709,2014-02-14,Krill_oil,5.0,2 month take krill oil along usual 20 mg crestor ive taken alon 2 year never reduc level 215 im happi report last test came 155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
580,2014-02-17,Colloidal_silver,5.0,bold face lie medic industri ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
896,2014-02-18,Melatonin,5.0,startet w 1 mg som year ago fli europ usa back abt 30 day trip thought som good day take 3 mg day even sleep better wake well rest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
895,2014-02-25,Melatonin,4.3,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
847,2014-02-25,Melatonin,4.3,good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,2014-02-27,Vitamin_D,1.0,23 dr advis 1000 mg dayiv take week bodi feel like fire leg knee upper arm hurti hardli walk aroundim quittingrath tri sit sunto honest im extrem sensit medsoh boy ill stick old painbett ad exchang one thing anoth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
708,2014-03-03,Krill_oil,3.0,take krill oil plu 500 mg 2 week red spot appear around neck front chest possibl allergi product also take 20 mg rabeprazolesandoz telmisartan8012 mg apo rosuvastatin 10 mg meloxicam 15mg along centrum 50i would counteract krill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
254,2014-03-07,Vitamin_D,5.0,suffer mani year season depress someon told take d3 also diabet osteoporosi arthriti diabet fibromyalgia etc take 5000 mg day increas 20000 feel cold flu come work good winter depress year think need,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
846,2014-03-10,Melatonin,5.0,dont agre everyth written experi taken correctli use doctor author use sleep like anyth els much anyth good son adhd taken last 3 year ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
707,2014-03-11,Krill_oil,1.0,allergi shellfish stupidli didnt make associ krill oil supplement day take realli ill made connect strong advic allergi shellfish dont touch krill oil supplement ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
253,2014-03-15,Vitamin_D,4.3,experienc extrem chronic fatigu overal muscl weak weight gain inabl concentr prior diagnosi md ran blood test confirm low vitamin level 22 well tsh level high place prescript d2 dosag 50000 iu taken 2x per week eight week time period recent complet week 5 report chronic fatigu subsid longer sleep 11 hour day physic energi level abil concentr improv 3 week left go prescrib regimen dosag go level recheck side effect person experienc increas urin make wonder kidney work overtimea prescrib rx import commun physician concern side effect may experienc vitamin play critic role overal well ultim best form vitamin get least 15 minut direct sunlight exposur daili weather permit live north typic experi brutal cold winter therefor limit sun exposur natur intak ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
579,2014-03-16,Colloidal_silver,5.0,nebulis ionic silver backbon cure discoid eczema side effect may never visit doctor fact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
706,2014-03-16,Krill_oil,5.0,suffer hip bursiti inflam achilli tendon sever year limp around put left sock difficult krill oil even primros supplement 2 12 week differ remark pain reduc about75 percent rang motion increas substanti amaz continu take hope month inflamm disappear first thing mani thing tri actual help use mercola wow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
705,2014-03-20,Krill_oil,2.7,experi 6 day constip pill two big butt cheek numb night sleep ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
704,2014-03-21,Krill_oil,5.0,take 1500mg krill oil week previous sever swell handankl knee last 2 day walk much better final get see knee cap swell hand virtual non existentand 1 week look forward result cant believ work well im sold healthi care krill oil higher strengthi cant believ good 1500gm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
578,2014-03-24,Colloidal_silver,5.0,mother 8 grandmoth 13 great grandmoth 2 use colloid silver sinc first read least 20 year ago use everyth fungu infect ear infect strep throat cancer septic condit food poison staph infect candida skin ulcer burn pet plant amazingli effect short period time thing 100 effect diabet virus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
252,2014-03-25,Vitamin_D,5.0,sinu infect herp boyhood chicken pox haunt last 20 year especi winter began take 2000 unit d3 2 12 year ago annual physic 2 yr ago gave read 17 scale 0100 dr mdperscrib 50000 unit week check three time read 69 infect disappear continu blood check stick 50000 unit week feel great ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
703,2014-03-26,Krill_oil,5.0,ihav arthriti kneesand take pain killer everi daywithin 4day use king krill longer need pain killersi amazedwish knew sooner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
577,2014-03-31,Colloidal_silver,5.0,found cs effect extern scrape bite cut likeso seen rapid heal extern skin problem tri intern teaspoon per dayit give enhanc energi read articl claim cs enhanc activ efficaci antibiot drug yet discov look use cs way caregiv elder bed sore issu yet use ointment cream cs howev avail posit result continu appli cs explor benefit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
702,2014-04-13,Krill_oil,3.0,work well cholesterolw 20 two month 2500 iu per day expect wake sever pain stiff joint take two month stop normal find other experi krill new joint pain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
701,2014-04-20,Krill_oil,5.0,start take krill oil hot flash night sweat due menopaus two week effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
576,2014-04-21,Colloidal_silver,5.0,suffer shingl across face right eye mouth throat immedi began take colloid silver water knew benefit ailment late antiwhatev chemic drug thank good within matter week symptom gone never return take 5 ml day also never get cold flu happi use,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
700,2014-04-21,Krill_oil,4.0,lipid panel normal rang allerg reaction hive like rash bodi feel like light electr charg leg time quit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
845,2014-04-28,Melatonin,3.7,benzodiazepin caus toler physic depend within two four week upon cessat acut withdraw tradit requir taper manag addit long term user experi withdraw syndrom withdraw syndrom last mani month typifi major depress episod agit lack abil get sleep seriou side effect need care monitor ol reason benzodiazepin need use extrem caution short period melatonin effect sleep disturb caus activ nervou system case benzodiazepin withdraw appear virtual ineffect acut taper withdraw although somewhat help withdraw syndrom reason main purpos withdraw adjunct therapi knowledg melatonin effect calcium channel disturb benzodiazepin usag view melatonin effect anxiolyt antianxieti agent experi ssri effect use withdraw howev respons ssri individu depend essenti manag benzodiazepin withdraw protract withdraw syndrom use varieti method includ cbt effect use altern anxiolyt effect phenibut calmexa phenibut calmexa gaba phenyl ring allow pass blood brain barrier therefor replac gaba deplet benzodiazepin depend medic manag safe entir replac use benzodiazepin caus altern depend easier taper less risk protract withdraw syndrom melatonin use togeth phenibut effect induc sleep establish maintain sleep pattern ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698,2014-04-30,Krill_oil,5.0,dont feel stiff morn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
697,2014-05-01,Krill_oil,1.0,sister die,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575,2014-05-02,Colloidal_silver,4.3,surgeri skin sinu start abscess got infect suppos take antibiot antibiot give clossridium difficil want take start take cs everi 4 hour infect nearli gone feel great also use spray sinu ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,2014-05-08,Folic_acid,5.0,im pregnant take 400 mg day suggest take eat lot food high folic acid dont want take much ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
844,2014-05-11,Melatonin,4.3,realli help hot flash also help rest better even,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
843,2014-05-14,Melatonin,5.0,use zip melt gnc 5000 actual 5mg sublingu melatonin adjust mid shift assist jet lag take zipmelt prior need sleep perfect hangov next day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,2014-05-14,Krill_oil,3.7,arthriti significantli reduc howev husband start heart irregular stop take,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
574,2014-05-18,Colloidal_silver,5.0,combin blephar rosacea eyelid well one heck case allerg eye eye tear heavili lead wet lid caus intens burn swell itch welt high point ophthalmologist want take antibiot rest life improv condit complet want bodi well ran antibiot 2 week ago havent abl get refil today health food store suggest colloid silver ive put one drop eye 8 hr apart rub liquid lid instant relief even 400 eye drop stop tear eye havent tear day beet red thick swollen lid calm rapidli amaz cant wait see look like day decid tri alaskan malamut constant itchi ear slept peac day hope fix ailment use sparingli cautious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
842,2014-05-20,Melatonin,5.0,sleep wonder everi night use supplement like fact isnt drug inexpens easi find right grocer vitamin section wake coupl time night urinatealway go right back sleep enjoy marvel dreamsi recommend melatonin friend complain lack sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
841,2014-05-21,Melatonin,5.0,alway light sleeper wake slightest nois etc take melatonin 2 hour bedtim help fall asleep actual stay asleep night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
573,2014-05-24,Colloidal_silver,5.0,natur sunshin brand trust cure yeast infect 10 year ago one sinc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48,2014-05-26,Ginkgo,4.7,stare take improv mental function howev two year daili supplement use realiz thrice yearli migrain ceas experienc advers side effect ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100,2014-05-27,Folic_acid,2.0,think call folic acid folat thing huge mislead danger suggest thing folic acid much cheaper supplement folat convert folat bodi us genet mthfr mutat 3050 popul take folic acid danger cannot convert real folat necessari deal mthfr mutat long list symptom stem depress fatigu diabet cancer chronic pain etc ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
840,2014-05-29,Melatonin,3.7,taken 9 mg help better sleep think bodi use melatonin work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
47,2014-06-02,Ginkgo,1.7,would like believ gingko help cognit funtion unfortun dont see differ take 2 tab everyday someday forget use almost 2 3 month ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
572,2014-06-06,Colloidal_silver,5.0,found colloid silver effect sore throat taken soon start feel sore throat elimin sore throat less 24 hour sore throat last 2 hour 10 year pink eye gone less 24 hour brand work work great heal wound infect young man sever burn campfir sever pain wound inflam raw take intern appli wound wound dress burn complet scab infect gone pain got big hug next morn island doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
695,2014-06-15,Krill_oil,1.0,whole food market sell reason sustain ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250,2014-06-17,Vitamin_D,5.0,take calcitriol work well also found mushroom produc tremend amount vitamin expos sunlight,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,2014-06-21,Vitamin_D,2.7,"sore knees
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
571,2014-06-21,Colloidal_silver,5.0,suffer sinu infect 25 year see specialist specialist antibiot everi month even solid year sinu surgeri use neti pot noth stop infect friend year tri colloid silver mix peppermint oil spraypump bottl like use salin nasal spray first time sinu infect free 2 month ran cs week infect return brought anoth bottl told spray nostril everi time think two day yellow nose facial pain gone fever reluct tri nih claim consid purchas cs gener thing help year antibiot sinu cleans doctor offic sinu surgeri neti pot im still disbelief explan ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
570,2014-06-21,Colloidal_silver,5.0,treat cat spend hundr dollar vetand cat near death tri anoth approach ibd prednison began vomit liquid bm wt went 4 lb origin 18 lb time put explor within 1 day colloid silver quit vomit gave 4 drop bowl food fed 8 small meal per day everyday got bit better 1 month sinc start cs stop 3 drop pm weigh 14 lbsnow play hunt lay lap sinc get sick would lay bed eat constantli come end constantli never sick also gave cat herp eye also better eye clear keep open squint bump everyth cs use treatment first ill doesnt work seek vet dr alreadi know save bundl ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99,2014-06-24,Folic_acid,4.0,want know benefit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
248,2014-07-02,Vitamin_D,4.3,any9n notic bad tast mouth whentak vt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
569,2014-07-03,Colloidal_silver,3.0,miracl treatment dont misl hundr posit testimoni depict cs wonder antibiot retrospect suspici read posit review b4 buy silver machin co rate eas use 5 star 5 star u make urself dedic machin time hour let alon care wash beforehand didnt ha ha foolish howev im say regret buy machin good invest think mine silverlung btw say miracul spammer would like u believ experi cs great mild scaldburn cut havent suffer sever one sinc acquir machin touch wood experi absolut great take care pain time well ok quit miracul also quit good otiti externa need spray sever time day vitiligo patch becom hypersensit sunuv medic appli happen becom super itchi disturb sleep cs take care well might need respray near morn short unexpectedli find good pain itch killer skin lesion effect treatment prevent acn okay follicul infect hair follicl havent taken intern far that tri far good luck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
247,2014-07-09,Vitamin_D,5.0,due med take cant sun long 30 minut without side effect also 6 spine surgeri neuropathi mani strongli advis take vitamin calcium combo level vitamin come normal level accord lab work diagnos ricket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98,2014-07-29,Folic_acid,3.7,doctor ad supplement antidepress pristiqueto help depress pristiqu kept head water ad lmethylfol calcium 15 mg daili truli help head definit feel much improv energi level also improv howev blame supplement huge amount weight gain 10 lb seven 7 week seen weight gain mention review could 10 extra pound enough keep depress henc one star rate satisfi ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,2014-08-01,Vitamin_D,2.3,dr gave 50k start caus sever reflux ring ear go restart lower dose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
97,2014-08-05,Folic_acid,3.0,one ear still block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
568,2014-08-06,Colloidal_silver,2.3,use colloid silver eye infect made eye wors 3 day stop still infect symptomsgo eye doc use instruct internet med site,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
693,2014-08-23,Krill_oil,2.3,must allerg 15 minut took first pill freez chill chill last 2 hour took day feel normal odd though eat shrimp often ill reaction ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
837,2014-08-28,Melatonin,4.3,start take melatonin help regul sleep cycl work 2nd3rd shift week go school full time day take 1 mg dose peppermint flavor dissolv tablet effect gener fall asleep within half hour twenti minut problem side effect seem feel daytim drowsi point nearli fall asleep classstomach cramp headach lower dose 05 hope allevi symptom stop take short medic effect side effect might way benefit may receiv would recommend start 05 dosag go especi like normal dont take medic side effect might hit harder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
692,2014-08-29,Krill_oil,3.0,hope krill oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
46,2014-08-29,Ginkgo,5.0,dr told tri iti work use obtain nation healthbut theyv taken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,2014-09-03,Ginkgo,4.7,lost recal name word due stress littl age tri remedi found ginkgo last week skeptic took two tablet bed would stop next afternoon suddenli realiz perfect recal sever name decad past could also say intend word better caus rememb two ginkgo tablet cure realli seem help need maximum safe dose favorit brand yet think done care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45,2014-09-03,Ginkgo,4.0,lost recal mani name word due age stress steroid treatment rare muscular problem tri remedi found ginkgo last week skeptic took two tablet bed would stop next afternoon suddenli realiz perfect recal sever name decad past could also say intend word better ive develop problem speak wrong opposit word fatigu caus rememb two ginkgo tablet cure realli seem help need maximum safe dose favorit brand yet think done care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
